Organization Name,URL,Type
BMX.ai,/bmx-ai,company
Linkbricks Inc,/Linkbricks,company
YTL,/ytl-sea,company
BreezeLife,/BreezeLife,company
UW LLM MiniProject 1,/LLM-MiniProject1-Part2,No Type Found
Kidocode KRoom,/Kidocode-Kroom,classroom
Aphluent Systems Corporation,/aphluent,company
anikets person org,/aniketsorg,No Type Found
Orbital,/withorbital,No Type Found
Sophinauta,/sophinauta,company
Another Symato,/another-symato,non-profit
Urban Scene Modeling Competition CVPR 2024 (Image Track),/usm3d,community
aipapa,/ai-papa,company
Ashish Jain,/ashishjain,company
yujinteam,/yujinteam,No Type Found
adiparvam,/abhimanyus,classroom
codi42,/codi42,community
SaecloGroup,/saeclo-group,No Type Found
AI Gen,/aigenpune,non-profit
GZoomers59,/gzoomers,community
hilee,/hilee2,No Type Found
Bank Albilad,/BankAlbilad,company
basic_space,/space-A,company
"Manic, LLC",/wearemanic,company
Agent,/agentplayground,university
mohdsyam,/syam1,community
smallstep.ai,/smallstepai,company
Moosa,/moosa-ai,company
NLP Research Group - BRIN Indonesia,/nlp-brin-id,community
TikTok Paid Ads,/TTPAs,company
IEEE Student Branch Brescia,/stb1019,university
nkia-lab2,/nkia-lab2,company
afield,/afield,community
music-masterclass,/music-masterclass,No Type Found
idk2340,/idk2340,classroom
Hipp Health,/hipphealth,company
m0AI,/m0AI,community
qefon,/qefon1,company
Hannahai,/Hannahai,non-profit
Lemonade Systems,/lemonadesystems,No Type Found
test,/Viast,No Type Found
learning for bert,/learningwithmyself,community
AKLabs Korea,/aklabs-ai,company
yeongSunHu,/ysunH,non-profit
industry,/Ranadarpan,No Type Found
syntanTestOrg,/syntanTestOrg,community
JiaYu.Tec,/JiaYu-SZ,No Type Found
Metamorph Labs,/metamorphlabs,community
Lingea,/lingea,company
NCCR Catalysis,/nccr-catalysis,community
Test,/kitpot,non-profit
blue-pearl,/bluePearls,non-profit
IRATEN SOLUTIONS,/IRATEN,company
Athosian,/athosian,company
meridiem,/mrdmbe,company
oneteams,/oneteams,community
cerulean solutions,/sivadharshiniramesh,company
PleIAs,/PleIAs,company
YingLanKeJi,/YingLanKeji,company
Lightsphere AI Inc,/lightsphereai,company
HZz,/ZDAPP,non-profit
FruitPunch AI,/FruitPunchAI,community
Hf Spam,/Phao1,classroom
IvyCheck,/ivycheck,company
TS,/TS-VIN,company
321,/321-studio,company
Sadhu Sadhu,/Sadhupado,university
nolove,/sd-models,No Type Found
Institute for Global Health,/ISGlobal,company
2iok2u,/iok2u,No Type Found
Jam,/altowork,No Type Found
MplusKASSA,/mpluskassa,company
SkillLane Education,/SkillLane,No Type Found
Ai For Alpha,/aiforalpha,company
NexusBerry Training and Solutions,/nexusberry,company
Bader,/AbuYazan1,community
Waste segregator,/hmngf,No Type Found
dreamdeck,/dreamdeck,company
arya's organization,/aryasorganization,non-profit
Neuraiproject,/Neuraiproject,community
UWV,/UWV,non-profit
tabiya.org,/tabiya,non-profit
zou,/Eitan87,No Type Found
Gartner,/gartcereb,company
Ottoman AI,/ottomanai,company
Invoxity,/invoxity,company
BIGDO CLOUD PTY LTD,/hal-xie,company
Ahmad Alkasem,/Alkassem,No Type Found
Classification_Tahaluf,/ClassificationTask,community
Multimedia Technologies Group  - atlanTTic @UVigo,/GTM-UVigo,university
TesSki,/testmyskills,non-profit
Salcon Audiovisual Lab,/Salcon,company
MetaTrustLabs,/MetaTrustLabs,company
Milana kuzovkova,/Milana575757557577,No Type Found
diddirajesh,/diddirajesh123,non-profit
zerotrusted.ai,/ZeroTrusted-ai,company
Wa,/Quesonami,classroom
GMI,/DS-GMI,community
numberz.ai,/numberz,company
Time Series Foundation Models,/time-series-foundation-models,university
Elea Labs,/EleaLabs,company
tianrobotic,/tianrobotic,company
MetaTrustLabsPteLtd,/MetaTrustLabsPteLtd,company
Investbrains,/investbrainsorg,company
Aino.world,/AinoWorld,company
PAKD,/PAKD,company
Polyloop,/Polyloop,company
pptest,/pptest,No Type Found
no-lifers-org,/lifers,community
Palladium Yoni Alex,/PalladiumYoniAlex,company
Oloye Charles Olaide,/Charlesloyy,university
sparse creations GmbH,/sparse-creations,company
Quantum Machine Learning,/qml,university
leaderboard,/levelbot-leaderboard,No Type Found
SISwin,/TestSIS,non-profit
Larissa's Goals,/LarissaGoals,company
tecnology,/jingdongzzz,company
Ventive,/Ventive1,company
Will Ducal,/William42,non-profit
PerceptionEval👀,/PerceptionEval,No Type Found
tpon,/tpon0010203ss2,No Type Found
MAJORITY,/MAJORITY,company
Justbeer brewery,/Justbeer,No Type Found
Uvalde AI,/UvaldeAI,community
Tromero,/Tromero,company
Liang,/holpLiang,community
IBM Project,/ibmwatson,classroom
JobsASI,/JobsASI,company
Sweet Jany,/Colabi,No Type Found
basedos,/Basedos,company
WD,/Harold98141,university
eNest Technologies Private Limited,/JC-eNest,company
shashank inteligen,/shashankfantaclaus,non-profit
VRONA,/VRONA,company
In Vivo Group,/In-Vivo-Group,company
ML and DL fundamentals,/mlai03,non-profit
MPEnterprises,/mpenterprises,community
LanguageLoop Technologies,/ll-dev,company
Gadget Software,/GadgetSoftware,company
CESAR,/cesarbr,company
Machine Learning Research Forum,/mlrforum,community
Machine Learning Research Forums,/mlrforums,community
Vip Personal,/VipPersonal,community
TOTVS SA,/TOTVS-Cloud,company
Deerfield Green,/deerfieldgreen,company
Joe Dev Shankar Org,/joeshankardevorg,classroom
Innovations Cubed,/inno3,company
Jimini AI,/JiminiAI,company
Acarin Inc,/AcarinInc,company
the arkazan,/theail,classroom
TECNM Campus Instituto Tecnologico de Tijuana,/tectijuana,classroom
Noetic Alternatives,/noeticalt,non-profit
123,/123ewee,No Type Found
Nolly's Café ☕,/nollys-cafe,community
Monkey Knight,/MonkeyKnight,community
A&R Advertising and Research,/AandR-airesearch,company
Giving Compass,/GivingCompass,non-profit
Futuro Tecnologia em Informática LTDA,/Futurotec,company
LLM Editing for API Evolution,/llm-api,classroom
Code AI Journey,/CodeAIJourney,community
Inggelton spoogle,/Binggleton222,non-profit
rizobyte,/rizobyte,community
ahmedulde,/ahmeduldeorg,No Type Found
Blue Crew,/teambluecrew,No Type Found
Barhadir Lab,/Barhadir-Lab,community
Vector Institute,/vector-institute,non-profit
Reliable Systems Lab,/relab,university
CORETEC PTE.LTD.,/CORETEC-SG,company
Voicegain,/Voicegain,company
NYU LANGONE HEALTH,/NYULANGONEHEALTH,university
lakehousecat,/lakehousecat,company
GR2B,/GR2B,company
Tabby,/Tabbysss,No Type Found
ZeroLink Inc,/zerolink,company
adarellm,/adarellm,No Type Found
StemmlerTechnologies,/StemTech,company
Version Dos,/versiondos,company
VocalPaws,/vocalpaws,company
StarfleetAI,/StarfleetAI,company
Haessler & Kirschner Solutions,/h16r,company
sofisticação em cada detalhe,/Srclean,company
irca-argent,/irca-agent,non-profit
ziga enterprise,/ziga78,classroom
Gavtyv,/Gavtyv,No Type Found
Red Panda Lab,/RedPandaLab,company
KI Multiplikator Netzwerk,/KIMNet,company
Emily Carr University of Art+Design,/ECUAD,university
Autotab,/autotab,company
Marcio Bringhenti,/MarcioBringhenti,No Type Found
Pascaline Systems,/Pascaline,company
"Willlouden.com, Inc",/Willloudencom,company
Omega AI,/Omegai,company
Ayonix pty ltd,/Ayonix,company
wklyb1,/wklyb1,community
Visión Natural,/VsionNatural,No Type Found
Fakespot by Mozilla,/fakespot,company
aimmed_AI,/AI-ysher,company
NUBUS,/NUBUS,non-profit
Juno Solar,/Junosolar,company
INSTITUTE FOR INFORMATION INDUSTRY,/IIIsoftware,non-profit
WinterRiver,/WinterRiver,community
"Zhejiang University,Ningbo Institute of Technology",/ZJUNIT,university
a-nomalme,/a-nomalme,community
Rubik's cube,/rubiocube,company
SIAT Multimodal,/SIAT-Multimodal,community
Penséeads,/pensebeauty,company
2024-level2-datacentric-nlp-8,/2024-level2-datacentric-nlp-8,No Type Found
Trellis,/Trellis,company
sample,/sample620,No Type Found
Yunseob Shim,/shimyunseob,No Type Found
Georgia Tech CLAWS Lab,/claws-lab,university
QianH,/QianH,company
sillies,/sillyio,community
Ottogi,/Ottogi,company
Zeplesk Technologies,/zeplesk,company
Bag-of-Word Prediction for Dense Passage Retrieval,/bowdpr,community
EHR&C,/EHRnC,company
Simulation Development and Design,/SDGHUB,university
TherapAI Corporation,/TherapAI,company
Teclara Technologies Inc.,/teclara,company
Chair_Ma,/ChairMikeMaMa,No Type Found
Kesav,/kesavan22,No Type Found
DKWest,/DKWest,company
Northern Institute for Deep Learning in Ultrasound,/NIDUSALBERTA,No Type Found
Wesbrook Research Centre,/wrc-vancouver,company
catchandreleaseministries,/CatchN,company
Link Labs corp.,/LinkLabs,non-profit
Hopeai,/hopeai-in-us,No Type Found
(x)Ability Design Lab,/xability,university
MyOrbit,/myorbit,company
Synapse,/SynapseLM,community
dhdshg,/hghgs,classroom
Mohmody,/Miusam7275,No Type Found
Kichki,/Kichkiii,No Type Found
IO Inc.,/ioinc,company
UniScore,/UniScore,university
Quilter,/quilter,company
joechang.com,/joechangCom,non-profit
Studio G Lines,/studioglines1,company
oasismiracle,/oasismiracle,company
kdis,/oorioon,community
Waypoint GmbH,/freakwave,company
Openplata AI,/OpenplataAI,No Type Found
gwgvevrv,/ggbwdfc,company
Gibyeon Gwa,/Gibyeon,No Type Found
Hubbub World,/hubbubworld,company
temporal_event_sequence,/easytpp,community
nvias,/nvias,non-profit
Bildungszentrum für Bau und Mode,/BBM-Kreuzlingen,university
Balnc,/Balnc,company
Silent Effect AG,/SilentEffect,company
VeriCardSys,/VeriCardSys,company
Test GV,/gvtest99,non-profit
MobileLLM team,/MobileLLM,community
Cabibles org,/Cabibles,community
Empire of Askir,/Askir,community
AI Empire,/AIEmpires,non-profit
Wess Soft,/wess-soft,company
syzmroom,/syzmroom,classroom
Simply Analytical,/simplyanalytical,company
新学道,/SeeGot,non-profit
LlamaFamily,/LlamaFamily,community
NewNewNewNew,/NewNewNewNew,community
WisemenAI,/WisemenAI,company
Suryaprakash,/Suryaprakash63,No Type Found
Biomedical Engineering Laboratory,/bel-ntua,university
Slapsgr,/Slapsgr,company
Dr. B R Ambedkar National Institute Of Technology Jalandhar,/EE-NITJ,university
JHSols,/JHSols,company
CongregationExt,/TheCong,No Type Found
Dendrite,/dendryte,community
NothingMars,/MarsNothing,No Type Found
Transformative AI,/Transformative-AI,university
NVBAIDU_AI4S,/NB-AI,community
Archipanion,/Archipanion,company
Bottr,/teamBottr,company
Thelift,/Thelift,No Type Found
derlock ia,/derlockia,No Type Found
unreal.town,/unreal-town,company
WeSoar Limited,/WeSoar,company
katik,/kar20,community
tanmay patil,/tanmaypatil,community
Nigerian Pidgin Research,/asr-nigerian-pidgin,community
han,/yushuhan22,classroom
NostalgiaKalpa,/NostalgiaKalpaS,non-profit
Myfacehugged,/Femur34,non-profit
Siddharth Suryawanshi,/patrickpandey,No Type Found
Zmarkan Demos,/zmarkan-demos,company
Kayros Games,/KayrosGames,company
gkt solution tech,/gktsolutech,company
NEXT90,/next90,No Type Found
tesyl,/tesyl,non-profit
RentROP,/RentROP,community
LoveDesign love3design suggestionicreative,/Love3design,No Type Found
Antya web private limited,/antya,company
Ruliad,/ruliad,company
HunFlair,/hunflair,non-profit
WELEAD,/Jww4242,classroom
DataX,/dataxsolutions,company
test productivity,/test-productivity,non-profit
Birds on Mars,/birdsonmars-test,classroom
Mao RD test,/maordwork,company
Dock Tech,/docktech,No Type Found
Lexi,/LexiAI,company
fsdfsdfsafsdf,/UFC22222,university
Fahimi,/Nilookoli,community
EquipmentShare,/equipmentshare,company
lisa-itmo,/lisa-itmo,community
Thales,/ThalesDataX,company
VijayBhoomi University,/VijayBhoomi-AI-Club,university
Alumnus Software Ltd.,/Alumnus,No Type Found
AI for Digital Humanities Group,/AIMH-DHgroup,No Type Found
enio-lcz,/chenzhouli,non-profit
Preplaced,/preplaced,company
Hebbar,/Hebbars,community
t2v-eval,/t2v-eval,No Type Found
Order Pink,/orderpink,company
JuanbaiAI,/JuanbaiAI,No Type Found
Coweo Technologies,/coweo,company
birht,/Beep2012,company
Tate,/Tate2024,No Type Found
middleeasteye,/MIDDLEEA,No Type Found
LZIN,/lziny,community
ApieroTEchnica,/Apiero,classroom
LegalDocGen,/LegalDocGen,non-profit
Fine-tuning Subnet,/finetuningsubnet,community
Group 1 Generative AI,/G1GenAI,classroom
WildEval Team @ AI2,/WildEval,non-profit
2A2I,/2A2I,community
Unite Us,/UniteUs,company
Podcast Visión Inteligente de Negocios,/VINMaxVillanueva,community
testaiimg2img,/testaiimg2img,No Type Found
Metagen's meshicorp research foundation,/Meshicorp,non-profit
IST,/MK109,classroom
Corrente,/LinhasCorrente,company
The Social Element,/thesocialelement,company
Brahma hugging face,/brahmahuggingface,classroom
Gies DPI AI Project,/GiesDpiAiProject,university
ColinCodes,/ColinCodes,non-profit
The Development Manager,/tdmuk,company
PharmaWise Urufarma,/PharmaWise-Urufarma,company
ORX AI,/orxaicom,No Type Found
Iachtchouk,/Iachtchouk18,No Type Found
cuentaConmigo_PJT,/LDPProject,non-profit
Surya Online Service,/A12345c,company
SDSI,/SDSI,company
Amingus,/BigDubsInFortnite,No Type Found
Fast Forward IT GmbH,/fastforwardit,company
Profusion,/profusion,company
Luna Cloud HSM,/CloudHSM,No Type Found
Kingsley AI,/KIngsleyAI,No Type Found
LearnOps AI,/learnops-ai,company
a11a1,/a1234555,community
zoukagh,/imzgha,No Type Found
Cobeas,/Cobeas,company
Middlebury CS 457,/midd457,classroom
Field Flight,/FieldFlight,company
Kezana,/kezana,company
GutsyFirm2023,/GutsyFirm,No Type Found
weeeeeee,/weeeeek,company
Kindred OS Incorperated,/KindredOSOrg,company
TikTensor,/TikTensor,community
ernepriv,/ernepriv,company
Wishlink,/wishlink,company
Eudaimonn LLC,/eudaimonnhealth,company
CLASS MATE,/CLASS-MATE,company
Insight Labs,/Insight-Labs,classroom
Dhara,/DharaOfficial,No Type Found
we4gawegawegweagw,/weguaweghi,non-profit
tarabukinivan,/tarabukinivancomp,community
The Best Capstone Group,/BestCapstoneGroup,community
Efficient NLP,/efficient-nlp,company
Ommnium,/ommnium,company
MiddleSeat,/MiddleSeat,company
University of Denver Computer Science Department,/DUCS,university
outreachgenius,/outreachgenius,No Type Found
Large World Model,/LargeWorldModel,No Type Found
Mout,/Moutz,non-profit
Alfred,/alfredai,non-profit
Echo 101,/Echo101,classroom
Edukey,/Edukey,company
Frame AI,/frameai,company
Dataprev S/A,/dataprev,company
Vitware,/Vitware,company
WiseBee,/wisebee,company
Aero Interactive,/aerointeractive,company
Team Jesus,/TeamJesus,non-profit
Cloud Steroids,/cloudsteroids,company
Miwa,/MatsudaMiwa,No Type Found
MaddieMo,/MaddieStar,non-profit
The American Museum of Natural History,/amnh,non-profit
Fairing,/fairing,company
Fulled,/felipeed,non-profit
"MODA,ESTILO Y SALUD",/MODASTYLO,community
New Digital Media Group™,/ProfessorGigZ,classroom
Crossbase,/CrossbaseAI,company
MOND,/RAYKASO,non-profit
Eton,/Eton-lab,company
aofun tech,/aofun,No Type Found
Neura Nest,/neuralnest,company
mlsquare,/mlsquare,community
Upstash,/Upstash,company
thedome,/thedome,No Type Found
Bauhinia AI,/bai-roleplay,company
Agaamin Technologies,/AgaaminT,company
Android,/AndroidAFU,community
Welly tech co.,/WellySEO,company
LennyVhoy,/LennyEAAH,classroom
IIT Roorkee,/IITR,university
nextvig,/mars4nextvig,company
Aeonium Technology,/Aeonium,company
yu,/zwdyyyqian3,non-profit
zynn,/sartori,company
Switch,/Switch-Nren,non-profit
Lefebvre Elderecho,/lefebvre-es,company
Steam Cooked,/SteamCooked,No Type Found
TheAid,/TheAid,community
JetThoughts,/jetthoughts,No Type Found
j'en sais rien,/oulala,company
masspl,/masspl,No Type Found
Gelfe,/Gelfe,No Type Found
ass lovers international,/anusenjoyers,community
Lomonosov Moscow State University VR centre,/VR-centre-MSU,university
BreizhATAO,/BreizhATAO,community
AGIforpupil,/AGIforpupil,No Type Found
April Software,/aprilsoftware,No Type Found
bidaal,/bidaal198,No Type Found
E`volution AI,/SlaveAI,non-profit
E`volution AI,/Slave-AI,non-profit
Metapensiero Labs,/metapensiero,community
E`volution AI,/Evolution-ai,company
KMA Software,/KMASoftware,company
SidraAICorp,/sidrazeeshan123,non-profit
Aspireship,/aspireship,company
Master in Business Agility,/AIforBusinessAgility,community
Opono,/Opono,company
Self Slef,/selftushar,No Type Found
ReLP,/relp,non-profit
Creasoft,/Creasoft,company
Abdul Hannan,/AhOrgai,community
intuitive.AI,/intuitiveAI,company
AUTOMOUS,/AUTOMOUS,company
trading mind,/tradeingmind,No Type Found
Openfun Ltd.,/openfun,company
WIN_CHATBOT_BA,/WINCHATBOT,classroom
Nylas,/nylas,company
Gen AI Future Frontiers,/GenAI4Frontiers,No Type Found
KaczBara,/KaczBara,non-profit
maptonik,/maptonik,company
Hggykk uglu,/Ghhjjkyftyiftgvuo,No Type Found
Instituto Superior de Engenharia do Porto,/ISEP,university
The Sons Agency,/sonsagency,company
amdv,/amdv1,company
RedsegSolutions IT,/RedsegSolutionsIT,No Type Found
Civersia,/Civersia,company
UCL NLP,/UCLNLP,university
Master IAVR,/IAVR,classroom
Haruki LLL,/HARUk,classroom
FLMGuy Organization,/ThatOneFLMGuy,non-profit
Kumar,/Parteek,company
Kugyan Corporation,/Kugyan-Corporation,company
PulsIOT,/pulsiot,community
Exnovus,/exnovus,company
SamPap,/SamPap,non-profit
HadamardAI,/HadamardAI,company
UT-Austin LCA Group,/UTLCA,university
TreoTec12,/TreoTec12,No Type Found
Redrezzs,/Tttrr,classroom
iJIjizjoxjj,/ayushgoyal1603,classroom
FoxDevSolutions,/foxdevsolutions,company
Gingfreecss,/Gingfreecss3253,community
la revue ia,/larevueia-dbz,non-profit
nonorg,/nonorg,No Type Found
Financial Boys,/FinancialBoys,community
Advanced Schema,/advanced-schema,company
Lighthouz AI,/lighthouzai,company
JR Direct,/JR-Direct,company
MORNIGSTAR Labs,/MSL7,company
mustafa mubashir,/justMubashirDev,No Type Found
york university,/yorkuu,university
Elwynn Technologies LLC,/elwynntech,company
Jhoncitooos,/Playbxy3534,community
Sitch Studios,/sitch-studios,company
TokumeiDDX,/TokumeiDDX,non-profit
push agency,/Push-sa,company
IsNicedotcom,/IsNice,non-profit
Daniela Lourdes Contreras Pérez,/Danyluc17,community
VIP-SubjectiveQA,/subjectiveqa,classroom
Uncanny,/Uncannyglobal,company
gptcafe,/gptcafe,No Type Found
Anime14,/3418041eminAinA,No Type Found
